Event ID,Event time,User name,Event name,Resource type,Resources,AWS access key,AWS region,Error code,Source IP address
cf04739e-740f-4964-bb2e-7ba2d92de6b2,"2020-07-15, 03:44:37 PM",CloudTrail,GetBucketObjectLockConfiguration,,,,us-east-1,AccessDenied,191.89.101.45
cb25bcc9-2f69-45c2-9252-888dc4653f7a,"2020-07-15, 03:44:35 PM",CloudTrail,GetBucketObjectLockConfiguration,,,,us-east-1,AccessDenied,191.89.101.45
02d72f58-66dc-45ac-ab11-7b5b982a20c8,"2020-07-15, 03:44:18 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
636ff67a-7dce-47ed-8b9b-79d53dffc8e2,"2020-07-15, 03:44:18 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
660e61e6-6fbb-4c0b-a8d0-b4d943aca8be,"2020-07-15, 03:44:18 PM",CloudTrail,GetBucketVersioning,,,,us-east-1,AccessDenied,191.89.101.45
72d61fe7-9ae2-4fe2-b560-3b4fde8a52a1,"2020-07-15, 03:44:18 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
9b4aca6b-2607-4936-8e9d-94f3687aa206,"2020-07-15, 03:44:18 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
b9a586e4-0725-4d9d-a78b-e8b40d425f07,"2020-07-15, 03:44:18 PM",CloudTrail,GetBucketEncryption,,,,us-east-1,AccessDenied,191.89.101.45
faebae7b-048e-40c5-8239-7e2011945534,"2020-07-15, 03:44:18 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
89751ee3-8042-4043-a9dd-7d442b654e44,"2020-07-15, 03:44:06 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
c96177b9-8332-4d2e-9996-f4f59fdbc503,"2020-07-15, 03:44:06 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
320e70ba-264f-4ab2-a09d-e1bff1feae93,"2020-07-15, 03:43:39 PM",CloudTrail,DescribeAlarms,,,,us-east-1,AccessDenied,191.89.101.45
baab99cc-6950-4feb-8a33-295a9e2ca127,"2020-07-15, 03:43:39 PM",CloudTrail,ListTables,,,,us-east-1,AccessDenied,191.89.101.45
42c0c79f-176b-4be2-872c-cfb5635c98ae,"2020-07-15, 03:43:38 PM",CloudTrail,DescribeEventAggregates,,,,us-east-1,AccessDenied,191.89.101.45
6363aa75-039d-4b43-a32f-d9bb2e215c6f,"2020-07-15, 03:43:38 PM",CloudTrail,DescribeReservedCapacity,,,,us-east-1,AccessDenied,191.89.101.45
b7f18b13-612b-447e-957a-553a0fc40b48,"2020-07-15, 03:43:38 PM",CloudTrail,ListTables,,,,us-east-1,AccessDenied,191.89.101.45
7f26963d-11dd-45fb-b7f4-34153b9b1b64,"2020-07-15, 03:43:30 PM",CloudTrail,GetBucketEncryption,,,,us-east-1,AccessDenied,191.89.101.45
23579fc1-8841-462b-bb52-84d2ad1b746f,"2020-07-15, 03:43:29 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
3b4f164f-dd3c-4797-9e67-c02d219c0c02,"2020-07-15, 03:43:29 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
57571711-36bf-4a83-9f7b-de396cbf39c5,"2020-07-15, 03:43:29 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
5b2ec8be-e59c-4a98-a73e-d49d68c81f04,"2020-07-15, 03:43:29 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
924355e9-c9d7-415a-b8a5-e9c0d9cf31bb,"2020-07-15, 03:43:29 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
d6c2b1c0-4934-4308-b111-c433ba9cc2ea,"2020-07-15, 03:43:29 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
dcf84d51-2c6a-49d5-9e87-e14d364b41bf,"2020-07-15, 03:43:29 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
edeb2670-5c23-49b0-946c-7feaedb2cb37,"2020-07-15, 03:43:29 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
f4e031d1-955a-4b96-8acf-749022a9159c,"2020-07-15, 03:43:29 PM",CloudTrail,GetBucketVersioning,,,,us-east-1,AccessDenied,191.89.101.45
0ee6b40f-3ec6-4ee7-a4ff-13da7809b2e1,"2020-07-15, 03:43:28 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
1c196d98-c949-49dd-b86e-e4dea6ae68c9,"2020-07-15, 03:43:28 PM",CloudTrail,GetBucketVersioning,,,,us-east-1,AccessDenied,191.89.101.45
5a4b2e53-d821-493b-a62b-8f08294ee7d2,"2020-07-15, 03:43:28 PM",CloudTrail,GetBucketEncryption,,,,us-east-1,AccessDenied,191.89.101.45
7ca34857-927c-44d3-9757-799c95c9801a,"2020-07-15, 03:43:28 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
9624bd38-d65e-44cc-9ef5-0cc28fa5fb41,"2020-07-15, 03:43:28 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
05050f94-abea-43e4-9e2b-c5fc07b9c0c6,"2020-07-15, 03:43:27 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
30983752-ff62-4b4c-9b33-0007bbfda740,"2020-07-15, 03:43:27 PM",CloudTrail,GetBucketEncryption,,,,us-east-1,AccessDenied,191.89.101.45
40ac4b42-1901-4a62-a962-b79bb98ea9da,"2020-07-15, 03:43:27 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
a2ae8eb2-2b11-416a-a1c0-0074ed8a3620,"2020-07-15, 03:43:27 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
b4e295bb-e696-4b19-8ba1-92486ef0ae56,"2020-07-15, 03:43:27 PM",CloudTrail,GetBucketVersioning,,,,us-east-1,AccessDenied,191.89.101.45
eef3b6e5-af6a-4ccc-a79a-f3ac45dd8d63,"2020-07-15, 03:43:27 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
0101e802-0cca-4d70-9a70-6c83038aac7f,"2020-07-15, 03:43:26 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
04f51ceb-b608-419d-90a4-acae00379ece,"2020-07-15, 03:43:26 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
334edd0d-5678-4af1-b637-5439f51e88d2,"2020-07-15, 03:43:26 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
46d22a54-38fa-492c-93ae-b2effe7c5233,"2020-07-15, 03:43:26 PM",CloudTrail,GetBucketVersioning,,,,us-east-1,AccessDenied,191.89.101.45
c3a0dfb0-8db4-4906-8da9-a2fc5415243b,"2020-07-15, 03:43:26 PM",CloudTrail,GetBucketEncryption,,,,us-east-1,AccessDenied,191.89.101.45
e66f23e3-f962-4618-93f4-20e09203f388,"2020-07-15, 03:43:26 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
f7576bba-f7c8-4d72-bb2b-7dc5d100f595,"2020-07-15, 03:43:26 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
075ddd5f-e532-43ff-8715-f06198fc8a33,"2020-07-15, 03:43:21 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
15e04260-d8cd-478d-af84-47f4a179e4a0,"2020-07-15, 03:43:21 PM",CloudTrail,GetBucketEncryption,,,,us-east-1,AccessDenied,191.89.101.45
38109fff-1d5a-45cf-9425-1d379d60768e,"2020-07-15, 03:43:21 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
6668b8d9-75b0-459a-9990-1849ffbcd93a,"2020-07-15, 03:43:21 PM",CloudTrail,GetBucketVersioning,,,,us-east-1,AccessDenied,191.89.101.45
6d982693-16f1-4f3d-bee7-a2d55a49eacf,"2020-07-15, 03:43:21 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
8d973505-76ae-4a1d-a2b1-d0f80a0e3597,"2020-07-15, 03:43:21 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
e3d9efa4-20f8-406e-81bf-52980c68673d,"2020-07-15, 03:43:21 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
0102393c-9f11-4c90-8eaf-3e56ab2b3750,"2020-07-15, 03:43:17 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
0b5d0d12-88fe-4be1-bdf5-44bee17022ed,"2020-07-15, 03:43:17 PM",CloudTrail,GetBucketVersioning,,,,us-east-1,AccessDenied,191.89.101.45
28df9192-5177-4cb2-ab2a-318ae44b4b98,"2020-07-15, 03:43:17 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
920de6e9-8121-4694-a490-777b58b1ceb9,"2020-07-15, 03:43:17 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
e5b3c751-2412-4aeb-86c2-f9822caad196,"2020-07-15, 03:43:17 PM",CloudTrail,GetBucketEncryption,,,,us-east-1,AccessDenied,191.89.101.45
f6b1861b-8173-46cd-82cb-aa05a8b6da79,"2020-07-15, 03:43:17 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
fb1b9551-376a-47ce-84e0-f62aca964073,"2020-07-15, 03:43:17 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
43dc0c75-0964-46a7-bcf4-690d7c211328,"2020-07-15, 03:43:15 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
48d3cc38-d2e0-485d-8c9d-2a8f4b195f5e,"2020-07-15, 03:43:15 PM",CloudTrail,GetBucketEncryption,,,,us-east-1,AccessDenied,191.89.101.45
53d79d89-0997-4120-a33d-a8994cebf5ee,"2020-07-15, 03:43:15 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
80cd0083-038f-43f8-b4a4-e44dab7cbf26,"2020-07-15, 03:43:15 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
ce4cd0f4-d47d-4e3d-a6b0-e5a7f6ccef87,"2020-07-15, 03:43:15 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
e5d7f123-6cb0-461b-983a-76814a9a277d,"2020-07-15, 03:43:15 PM",CloudTrail,GetBucketVersioning,,,,us-east-1,AccessDenied,191.89.101.45
ef4bc3d6-6956-4999-b6e4-d1d8cf85b10d,"2020-07-15, 03:43:15 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
0184082a-7fa3-44c0-b497-20f4f787868d,"2020-07-15, 03:43:14 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
028383bc-3451-4a65-a7ff-e8d9c906b2e8,"2020-07-15, 03:43:14 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
452f60ee-5cde-4bb8-8c4b-24b936668d2d,"2020-07-15, 03:43:14 PM",CloudTrail,GetBucketEncryption,,,,us-east-1,AccessDenied,191.89.101.45
9560a894-edfe-4000-9e35-47c9abcdf291,"2020-07-15, 03:43:14 PM",CloudTrail,GetBucketVersioning,,,,us-east-1,AccessDenied,191.89.101.45
a590dd4e-9414-4e0d-abd5-4b265461fc16,"2020-07-15, 03:43:14 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
c0b88a21-d450-4d00-a8fe-1bec78b94d0a,"2020-07-15, 03:43:14 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
f6ddac88-41c4-4e1e-ae33-8b988f25400a,"2020-07-15, 03:43:14 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
2abeb26f-d482-4a1d-90a5-636771f01979,"2020-07-15, 03:43:13 PM",CloudTrail,GetBucketEncryption,,,,us-east-1,AccessDenied,191.89.101.45
3be3bd54-fd5a-42d6-ae1b-6a4d6531b713,"2020-07-15, 03:43:13 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
410c2440-f3aa-4de9-a80d-001e554530bc,"2020-07-15, 03:43:13 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
7c80f29c-6af7-4d37-a24a-47c15066c560,"2020-07-15, 03:43:13 PM",CloudTrail,GetBucketVersioning,,,,us-east-1,AccessDenied,191.89.101.45
c1b814c9-18d0-4e4f-90be-3fad1af5d9fe,"2020-07-15, 03:43:13 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
d226c29a-f199-4f1c-93c8-7399aa8591b9,"2020-07-15, 03:43:13 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
d7107bb6-65b7-474f-a787-dbe861e3b24f,"2020-07-15, 03:43:13 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
0e2910f3-cdf1-43ee-a8fd-901e38bce109,"2020-07-15, 03:43:12 PM",CloudTrail,GetBucketEncryption,,,,us-east-1,AccessDenied,191.89.101.45
1d72f1cc-ffde-4afe-997c-13eb8bf724cd,"2020-07-15, 03:43:12 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
2e333245-57b7-4288-8608-d0f623f60499,"2020-07-15, 03:43:12 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
8caf70aa-9caa-4749-b479-a3bd624cee96,"2020-07-15, 03:43:12 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
9649bad4-93f5-498a-9e33-32749418ab11,"2020-07-15, 03:43:12 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
a8db1dce-a170-4a77-899d-be52aaff9847,"2020-07-15, 03:43:12 PM",CloudTrail,GetBucketVersioning,,,,us-east-1,AccessDenied,191.89.101.45
b678c095-865f-449f-875c-0882eb7d7257,"2020-07-15, 03:43:12 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
1cf2b24b-e284-4889-a130-f10341412b18,"2020-07-15, 03:43:10 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
a94a1f85-fd87-41bd-a36d-77cadf231a3d,"2020-07-15, 03:43:10 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
b3ab4c05-0d19-480c-9831-bd65d9c2c96c,"2020-07-15, 03:43:10 PM",CloudTrail,GetBucketEncryption,,,,us-east-1,AccessDenied,191.89.101.45
bf9d872f-e082-425a-a1ce-bce25cdcbcf6,"2020-07-15, 03:43:10 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
f052e9a1-161a-479d-aec2-a23304039364,"2020-07-15, 03:43:10 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
fe15135a-5c3c-44c9-873e-9236fab3feb3,"2020-07-15, 03:43:10 PM",CloudTrail,GetBucketVersioning,,,,us-east-1,AccessDenied,191.89.101.45
2c5d3c1a-7ef3-4a39-9a9b-37883dcea1a8,"2020-07-15, 03:43:09 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
0c96067c-1de1-43ea-81ec-a778a15a0436,"2020-07-15, 03:42:36 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
43793ad7-67db-45b7-8162-10523110197c,"2020-07-15, 03:42:36 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
eb764ab8-fcbf-4596-8b3f-3d651292af05,"2020-07-15, 03:42:36 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
fec8c584-c2d2-463b-870e-709c9a144fb1,"2020-07-15, 03:42:36 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
33c1644f-e3d1-4171-9ff6-962bfead5b39,"2020-07-15, 03:42:35 PM",CloudTrail,GetBucketVersioning,,,,us-east-1,AccessDenied,191.89.101.45
5ca9c95d-dcac-46c1-9f5d-d4ba96525673,"2020-07-15, 03:42:35 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
8384511d-5f4d-487d-91a2-ef13910860a8,"2020-07-15, 03:42:35 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
961a82d2-ff7f-41be-9d74-8ae568ab548f,"2020-07-15, 03:42:35 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
c98c85b1-dbf2-473b-9ef8-9a4ebdc7deff,"2020-07-15, 03:42:35 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
cfd233bc-6b62-4821-98c7-fcb0d4710a7f,"2020-07-15, 03:42:35 PM",CloudTrail,GetBucketEncryption,,,,us-east-1,AccessDenied,191.89.101.45
e74e7478-eb92-4b36-96ea-8e0937b99abe,"2020-07-15, 03:42:35 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
059dc768-0465-4c79-a903-591e9267af45,"2020-07-15, 03:42:34 PM",CloudTrail,GetBucketEncryption,,,,us-east-1,AccessDenied,191.89.101.45
066e1a79-0fea-4a25-8c23-84a48d399633,"2020-07-15, 03:42:34 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
1a69a6d6-8020-416c-8ead-a4cb6211ece8,"2020-07-15, 03:42:34 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
26bfdd73-cc51-4a9b-92bb-1441f592f1d5,"2020-07-15, 03:42:34 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
4f2942fc-7aaa-42e7-a5a5-348ccdac33e3,"2020-07-15, 03:42:34 PM",CloudTrail,GetBucketVersioning,,,,us-east-1,AccessDenied,191.89.101.45
81404bc8-54f3-461e-aaf0-995a132531ce,"2020-07-15, 03:42:34 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
9e08a9e2-cb00-4c1b-9a64-6e9f56f07513,"2020-07-15, 03:42:34 PM",CloudTrail,GetBucketVersioning,,,,us-east-1,AccessDenied,191.89.101.45
b637e432-0d55-4f72-a0bf-b380c4f36fb3,"2020-07-15, 03:42:34 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
db6272ec-76fc-4aa6-8dd6-71355300af8b,"2020-07-15, 03:42:34 PM",CloudTrail,GetBucketEncryption,,,,us-east-1,AccessDenied,191.89.101.45
edaba9b5-57d7-4c6b-8290-0a44d4ee5e54,"2020-07-15, 03:42:34 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,191.89.101.45
018f9a4a-3bd5-47d7-a034-6d10808ccbe1,"2020-07-15, 03:42:32 PM",CloudTrail,GetBucketVersioning,,,,us-east-1,AccessDenied,191.89.101.45
